Sexo,Idade,Cor,Tempo de Estudo,Renda,Altura
Feminino,48,Amarela,16,7500,1.71
Feminino,52,Preta,12,5000,1.79
Masculino,40,Preta,16,20000,1.62
Masculino,38,Indígena,16,2000,1.74
Masculino,35,Branca,16,10000,1.68
Masculino,39,Parda,8,4000,1.72
Masculino,58,Branca,12,3000,1.72
Masculino,44,Branca,9,1600,1.82
Masculino,63,Parda,11,2000,1.72
Masculino,69,Branca,12,2500,1.64
Masculino,37,Branca,16,6500,1.65
Masculino,64,Branca,12,6500,1.62
Masculino,54,Branca,14,1520,1.74
Masculino,33,Branca,12,1600,1.62
Masculino,36,Preta,12,1250,1.67
Masculino,38,Branca,12,2000,1.67
Masculino,63,Preta,12,1350,1.67
Masculino,67,Amarela,5,1650,1.58
Feminino,51,Preta,12,1690,1.74
Masculino,44,Branca,16,2800,1.63
Feminino,58,Branca,16,4500,1.66
Feminino,49,Parda,12,800,1.74
Masculino,44,Branca,12,4500,1.79
Masculino,50,Branca,16,13000,1.72
Masculino,50,Branca,9,1200,1.67
Feminino,56,Parda,4,800,1.63
Masculino,26,Branca,15,1350,1.74
Masculino,60,Amarela,16,10000,1.67
Masculino,40,Branca,16,10000,1.72
Masculino,33,Parda,1,600,1.73
Masculino,47,Parda,12,3000,1.67
Feminino,47,Branca,16,3500,1.52
Masculino,29,Preta,1,1100,1.77
Masculino,45,Branca,12,2500,1.64
Masculino,54,Preta,12,1000,1.68
Masculino,36,Branca,12,800,1.83
Masculino,56,Branca,12,1200,1.57
Masculino,50,Branca,12,4000,1.65
Masculino,28,Branca,13,1800,1.92
Masculino,42,Branca,12,1500,1.82
Feminino,50,Branca,16,2300,1.69
Feminino,53,Branca,12,2300,1.69
Feminino,64,Branca,9,800,1.7
Feminino,54,Branca,12,2600,1.71
Masculino,65,Branca,12,1200,1.6
Feminino,52,Branca,12,1100,1.67
Masculino,40,Branca,12,1300,1.61
Masculino,47,Branca,12,1100,1.66
Feminino,32,Branca,12,1250,1.55
Masculino,52,Branca,12,6400,1.86
Feminino,36,Branca,16,3200,1.59
Masculino,39,Branca,16,2200,1.57
Masculino,50,Branca,15,12000,1.71
Masculino,49,Branca,9,12500,1.57
Masculino,34,Branca,16,3500,1.7
Feminino,43,Branca,16,3500,1.63
Masculino,56,Branca,16,10000,1.74
Masculino,46,Parda,9,2500,1.64
Masculino,55,Branca,16,4500,1.65
Masculino,46,Branca,16,8000,1.74
Masculino,50,Branca,16,7000,1.66
Feminino,60,Branca,5,1500,1.71
Masculino,49,Branca,7,1800,1.85
Masculino,63,Parda,1,850,1.62
Masculino,29,Branca,12,2000,1.59
Masculino,21,Parda,9,1500,1.65
Masculino,44,Branca,10,1500,1.7
Masculino,27,Branca,9,1000,1.74
Masculino,41,Branca,4,280,1.71
Masculino,51,Branca,9,1300,1.57
Feminino,80,Preta,1,0,1.74
Masculino,35,Branca,12,2000,1.6
Masculino,48,Branca,6,1600,1.61
Masculino,46,Parda,7,2000,1.79
Masculino,23,Parda,12,999,1.73
Masculino,45,Parda,7,1400,1.63
Feminino,49,Parda,6,820,1.85
Masculino,39,Parda,12,2300,1.76
Feminino,30,Parda,8,750,1.73
Feminino,29,Parda,12,700,1.59
Feminino,28,Parda,9,350,1.66
Feminino,41,Branca,7,788,1.57
Feminino,48,Branca,12,1100,1.68
Feminino,42,Branca,9,1096,1.61
Masculino,48,Parda,9,1300,1.5
Feminino,50,Parda,9,920,1.68
Masculino,35,Branca,9,3000,1.73
Feminino,51,Parda,4,880,1.68
Masculino,45,Branca,12,4000,1.68
Masculino,51,Parda,5,2000,1.51
Feminino,34,Branca,6,1200,1.73
Masculino,31,Branca,12,2000,1.73
Masculino,58,Branca,11,2000,1.84
Masculino,29,Branca,12,5000,1.68
Masculino,46,Branca,9,2400,1.68
Masculino,36,Amarela,16,2000,1.81
Masculino,32,Indígena,12,2000,1.76
Masculino,50,Parda,12,1200,1.71
Masculino,31,Branca,12,2000,1.54
Masculino,55,Branca,12,1300,1.77
Masculino,43,Amarela,16,3500,1.65
Masculino,34,Branca,12,2000,1.77
Masculino,49,Branca,13,1500,1.65
Masculino,54,Branca,5,900,1.71
Masculino,38,Branca,15,2800,1.82
Feminino,50,Branca,7,2000,1.7
Feminino,30,Parda,12,1300,1.55
Masculino,44,Preta,12,1200,1.72
Masculino,51,Branca,4,1400,1.64
Feminino,52,Branca,4,350,1.85
Feminino,61,Branca,9,788,1.86
Masculino,46,Parda,13,5500,1.55
Masculino,62,Preta,1,1200,1.56
Masculino,30,Parda,12,2200,1.94
Masculino,31,Preta,13,700,1.53
Masculino,48,Branca,13,3500,1.62
Feminino,48,Parda,1,1300,1.79
Masculino,29,Parda,13,1300,1.67
Feminino,51,Parda,1,1200,1.73
Masculino,54,Parda,9,1288,1.57
Masculino,62,Preta,4,1000,1.78
Feminino,42,Parda,1,750,1.82
Masculino,49,Branca,13,2000,1.74
Feminino,34,Branca,13,1200,1.67
Feminino,37,Branca,13,1050,1.53
Masculino,40,Branca,13,3000,1.74
Masculino,43,Parda,13,1400,1.66
Feminino,61,Branca,9,2000,1.75
Masculino,51,Parda,16,1200,1.75
Feminino,56,Preta,12,1500,1.78
Masculino,36,Branca,9,1250,1.44
Masculino,41,Parda,11,1119,1.67
Feminino,50,Branca,15,2200,1.66
Masculino,31,Parda,16,2400,1.87
Feminino,47,Parda,7,500,1.55
Feminino,59,Parda,12,1200,1.75
Masculino,53,Parda,13,2700,1.64
Masculino,63,Amarela,14,5000,1.7
Feminino,59,Branca,5,640,1.72
Masculino,23,Branca,16,3000,1.74
Feminino,63,Branca,8,1200,1.6
Feminino,22,Branca,16,2700,1.67
Masculino,35,Branca,14,4000,1.76
Masculino,26,Branca,16,2500,1.53
Masculino,44,Branca,12,1100,1.72
Masculino,28,Parda,12,3500,1.66
Feminino,27,Parda,11,480,1.7
Masculino,46,Branca,16,10000,1.72
Masculino,43,Branca,12,788,1.67
Masculino,62,Branca,12,3000,1.74
Feminino,41,Branca,16,3000,1.78
Masculino,33,Branca,12,2000,1.82
Masculino,34,Parda,13,1100,1.62
Feminino,31,Branca,12,700,1.73
Feminino,44,Branca,12,2000,1.79
Masculino,32,Branca,13,1700,1.65
Masculino,40,Branca,16,10000,1.65
Masculino,29,Branca,12,3000,1.64
Feminino,63,Branca,15,300,1.73
Feminino,53,Branca,16,13000,1.66
Masculino,40,Branca,16,4000,1.77
Masculino,39,Branca,16,17000,1.66
Masculino,71,Branca,12,2500,1.82
Feminino,34,Branca,16,4000,1.73
Masculino,35,Preta,16,9800,1.69
Feminino,43,Branca,16,12000,1.72
Masculino,43,Branca,16,16000,1.63
Masculino,42,Amarela,16,15000,1.68
Feminino,22,Branca,16,5000,1.65
Masculino,45,Parda,1,1500,1.61
Masculino,38,Preta,1,1000,1.66
Feminino,66,Parda,5,1500,1.65
Feminino,40,Branca,16,1400,1.65
Feminino,55,Branca,16,6000,1.63
Feminino,43,Branca,16,10000,1.65
Feminino,40,Amarela,16,10000,1.69
Masculino,59,Branca,16,8000,1.71
Masculino,50,Branca,13,7000,1.51
Feminino,44,Branca,16,2400,1.62
Feminino,37,Parda,6,4000,1.66
Masculino,56,Parda,12,3500,1.64
Masculino,56,Parda,9,3000,1.79
Feminino,37,Branca,15,1200,1.82
Masculino,53,Branca,5,1500,1.79
Masculino,24,Branca,14,1200,1.59
Feminino,47,Parda,5,900,1.9
Masculino,40,Branca,14,2000,1.63
Feminino,35,Parda,16,4000,1.65
Masculino,32,Branca,14,5000,1.58
Masculino,31,Parda,16,3500,1.76
Masculino,24,Branca,16,4670,1.62
Feminino,51,Preta,13,1200,1.78
Feminino,31,Branca,14,5000,1.62
Feminino,38,Branca,16,1600,1.67
Masculino,34,Branca,16,14800,1.76
Masculino,53,Branca,16,15000,1.7
Feminino,51,Branca,16,6800,1.65
Masculino,36,Branca,16,10000,1.6
Feminino,28,Branca,16,11000,1.67
Feminino,39,Branca,16,10000,1.79
Masculino,57,Branca,16,10000,1.72
Masculino,67,Branca,16,6000,1.82
Feminino,55,Branca,16,20000,1.65
Masculino,35,Branca,16,95,1.77
Masculino,42,Branca,16,30000,1.83
Masculino,40,Branca,16,20000,1.74
Masculino,37,Branca,16,25000,1.56
Feminino,33,Branca,16,900,1.74
Feminino,43,Branca,16,16000,1.8
Masculino,49,Branca,16,5000,1.63
Masculino,57,Branca,16,10000,1.73
Masculino,55,Branca,16,35000,1.78
Masculino,43,Branca,16,80000,1.73
Masculino,59,Branca,16,16000,1.62
Masculino,54,Branca,16,25000,1.57
Masculino,45,Branca,16,11000,1.88
Masculino,46,Branca,16,15200,1.71
Feminino,33,Branca,16,5000,1.6
Feminino,32,Branca,16,4000,1.7
Masculino,57,Preta,9,980,1.83
Masculino,42,Branca,10,4200,1.68
Masculino,49,Branca,12,2200,1.71
Feminino,46,Branca,16,4000,1.72
Masculino,54,Branca,12,1500,1.83
Masculino,52,Branca,16,8000,1.66
Masculino,49,Branca,15,3200,1.71
Masculino,54,Branca,12,1400,1.7
Feminino,34,Branca,16,4000,1.74
Feminino,42,Branca,16,3700,1.67
Masculino,48,Branca,12,3000,1.66
Masculino,46,Preta,5,1200,1.71
Masculino,27,Preta,11,870,1.75
Masculino,50,Parda,10,1306,1.6
Masculino,26,Branca,12,1000,1.55
Feminino,51,Branca,5,1200,1.75
Feminino,28,Branca,12,1300,1.58
Masculino,47,Parda,12,2600,1.81
Masculino,63,Parda,4,1500,1.62
Masculino,61,Parda,3,1500,1.47
Feminino,56,Parda,5,1100,1.55
Feminino,49,Branca,16,920,1.77
Feminino,36,Branca,16,2500,1.66
Masculino,33,Parda,12,1300,1.88
Feminino,26,Branca,15,1200,1.83
Masculino,55,Preta,5,1500,1.69
Masculino,34,Preta,12,2500,1.67
Masculino,45,Branca,12,1000,1.71
Masculino,22,Branca,6,1300,1.73
Masculino,43,Branca,12,1600,1.6
Masculino,39,Preta,11,1300,1.67
Feminino,47,Parda,16,1200,1.65
Masculino,30,Branca,8,1680,1.69
Masculino,58,Branca,7,1600,1.66
Feminino,53,Branca,1,860,1.68
Feminino,47,Branca,13,1200,1.49
Masculino,52,Branca,16,2000,1.67
Feminino,48,Branca,12,1400,1.75
Feminino,44,Branca,12,1600,1.76
Masculino,36,Branca,12,2000,1.64
Feminino,49,Preta,14,690,1.6
Masculino,51,Branca,16,2000,1.69
Feminino,26,Branca,16,1600,1.89
Masculino,48,Branca,9,3000,1.57
Masculino,33,Preta,8,1200,1.6
Masculino,58,Branca,12,2500,1.82
Feminino,48,Branca,1,1000,1.69
Masculino,47,Branca,12,4000,1.79
Masculino,55,Parda,9,2500,1.68
Feminino,22,Parda,11,1600,1.73
Masculino,49,Branca,16,2200,1.75
Feminino,60,Branca,5,1600,1.64
Masculino,49,Branca,16,2300,1.68
Masculino,33,Parda,13,4500,1.68
Masculino,43,Branca,12,3200,1.7
Masculino,43,Branca,9,2200,1.85
Masculino,56,Preta,12,1800,1.69
Masculino,42,Parda,12,1200,1.73
Feminino,33,Parda,12,1600,1.66
Masculino,59,Parda,13,10000,1.68
Feminino,37,Parda,16,4500,1.64
Masculino,35,Preta,15,3000,1.78
Masculino,38,Branca,16,3000,1.77
Masculino,29,Branca,16,7000,1.63
Masculino,39,Parda,16,10000,1.64
Feminino,48,Branca,15,5300,1.71
Feminino,42,Branca,16,1000,1.75
Masculino,55,Parda,12,3000,1.84
Masculino,41,Branca,15,5000,1.74
Feminino,39,Branca,12,1200,1.87
Masculino,34,Branca,12,3000,1.56
Masculino,57,Branca,7,15000,1.55
Masculino,49,Parda,16,2500,1.79
Masculino,35,Branca,12,5200,1.78
Feminino,56,Branca,1,1500,1.75
Masculino,59,Branca,16,6000,1.65
Masculino,28,Branca,16,7500,1.71
Masculino,51,Branca,13,6000,1.7
Masculino,45,Branca,16,12000,1.65
Feminino,48,Parda,12,2500,1.66
Masculino,38,Parda,16,788,1.68
Feminino,47,Branca,16,4000,1.85
Masculino,35,Branca,12,3100,1.69
Masculino,44,Parda,1,2000,1.59
Feminino,47,Parda,12,1100,1.65
Feminino,24,Preta,16,2400,1.75
Masculino,40,Branca,16,5500,1.68
Feminino,72,Branca,12,1500,1.71
Masculino,32,Parda,12,1300,1.6
Feminino,54,Branca,16,8000,1.54
Feminino,35,Parda,14,3000,1.78
Feminino,66,Branca,9,400,1.66
Masculino,49,Branca,15,5000,1.75
Feminino,44,Branca,12,2000,1.74
Masculino,46,Branca,16,6000,1.75
Masculino,33,Branca,16,5000,1.79
Feminino,46,Branca,9,788,1.67
Feminino,35,Preta,1,1000,1.64
Masculino,41,Parda,1,4500,1.74
Masculino,34,Branca,12,2000,1.69
Masculino,56,Branca,5,1000,1.7
Feminino,60,Preta,12,700,1.74
Feminino,67,Parda,12,100,1.86
Masculino,41,Parda,11,2000,1.61
Masculino,51,Branca,12,3000,1.72
Masculino,36,Branca,12,2000,1.63
Feminino,37,Branca,12,3200,1.85
Feminino,43,Parda,11,1200,1.62
Masculino,54,Preta,13,1800,1.69
Feminino,39,Branca,6,800,1.73
Masculino,42,Parda,6,900,1.7
Feminino,33,Branca,8,820,1.53
Feminino,24,Preta,12,1000,1.62
Masculino,50,Preta,17,1140,1.65
Masculino,61,Branca,8,3000,1.75
Masculino,53,Parda,16,1200,1.69
Masculino,50,Branca,10,2300,1.66
Feminino,52,Parda,12,1200,1.79
Masculino,30,Branca,12,1800,1.72
Feminino,50,Parda,16,3000,1.7
Feminino,32,Branca,15,2500,1.59
Feminino,51,Preta,12,1315,1.68
Masculino,37,Parda,5,1200,1.6
Feminino,32,Parda,8,1300,1.72
Feminino,42,Preta,12,2000,1.71
Masculino,25,Branca,12,1576,1.75
Masculino,60,Branca,12,4500,1.81
Feminino,53,Branca,12,788,1.89
Masculino,52,Branca,6,15000,1.65
Masculino,30,Branca,12,2300,1.74
Feminino,32,Branca,12,3000,1.56
Masculino,27,Branca,16,3800,1.7
Masculino,29,Branca,16,3890,1.68
Feminino,47,Amarela,12,2000,1.74
Masculino,65,Branca,5,1200,1.61
Feminino,59,Branca,16,4000,1.69
Feminino,41,Branca,9,788,1.75
Feminino,41,Branca,12,1800,1.79
Feminino,37,Preta,12,2200,1.7
Feminino,37,Branca,8,1100,1.8
Masculino,41,Branca,13,10000,1.63
Masculino,44,Branca,13,5000,1.75
Masculino,40,Parda,8,1800,1.88
Masculino,41,Branca,12,4600,1.74
Masculino,67,Branca,9,2500,1.78
Masculino,53,Branca,16,4000,1.65
Masculino,58,Branca,5,1500,1.64
Masculino,35,Parda,12,1800,1.65
Feminino,43,Parda,3,752,1.7
Feminino,58,Parda,4,800,1.72
Masculino,43,Branca,12,1700,1.51
Masculino,33,Branca,16,3200,1.71
Masculino,43,Parda,6,1720,1.8
Masculino,45,Parda,9,1500,1.74
Masculino,42,Branca,11,5000,1.71
Feminino,33,Parda,12,788,1.59
Feminino,39,Branca,12,788,1.76
Masculino,41,Preta,12,1800,1.79
Feminino,60,Parda,6,1350,1.73
Masculino,43,Parda,16,5000,1.67
Masculino,29,Parda,10,1200,1.75
Masculino,68,Branca,9,2135,1.83
Feminino,33,Branca,16,3000,1.65
Masculino,32,Parda,12,1400,1.8
Feminino,61,Branca,16,3600,1.66
Feminino,48,Branca,12,1495,1.62
Feminino,46,Parda,3,800,1.74
Masculino,22,Branca,11,1300,1.59
Masculino,38,Parda,12,7000,1.66
Feminino,37,Branca,9,900,1.66
Masculino,60,Parda,5,3000,1.68
Masculino,35,Branca,12,1200,1.65
Feminino,32,Branca,12,1500,1.66
Masculino,48,Branca,9,2700,1.74
Feminino,32,Branca,12,1700,1.62
Feminino,55,Branca,12,1500,1.64
Masculino,51,Branca,16,18000,1.59
Masculino,33,Branca,16,8000,1.71
Masculino,37,Branca,16,3000,1.65
Feminino,34,Branca,16,7500,1.76
Masculino,23,Branca,16,1500,1.59
Feminino,35,Preta,14,5000,1.73
Masculino,22,Branca,13,1100,1.6
Masculino,33,Branca,16,5000,1.75
Feminino,32,Branca,16,1600,1.64
Masculino,27,Branca,14,4000,1.7
Masculino,59,Branca,8,2300,1.77
Feminino,51,Branca,16,3950,1.76
Feminino,62,Preta,5,2300,1.6
Masculino,51,Branca,13,3000,1.75
Feminino,27,Branca,16,3700,1.81
Feminino,37,Branca,16,7000,1.68
Masculino,31,Branca,16,8000,1.7
Feminino,61,Branca,16,700,1.58
Feminino,60,Branca,16,4728,1.77
Feminino,51,Parda,12,1000,1.67
Masculino,71,Branca,15,1500,1.72
Masculino,37,Parda,12,1280,1.73
Masculino,53,Amarela,16,8000,1.63
Masculino,58,Amarela,16,2700,1.67
Feminino,45,Branca,16,5000,1.56
Feminino,51,Branca,12,5000,1.74
Masculino,54,Branca,15,2700,1.69
Masculino,55,Branca,16,3000,1.8
Masculino,26,Branca,11,10000,1.6
Masculino,53,Branca,16,3500,1.8
Feminino,41,Branca,16,6000,1.77
Masculino,40,Branca,16,12000,1.66
Masculino,63,Branca,12,2400,1.83
Masculino,61,Branca,12,2364,1.57
Masculino,31,Branca,12,6500,1.64
Masculino,32,Branca,16,4728,1.68
Masculino,54,Branca,1,4000,1.68
Masculino,43,Branca,16,3000,1.51
Masculino,57,Branca,9,4500,1.79
Masculino,43,Parda,16,4000,1.77
Masculino,25,Parda,14,1600,1.73
Masculino,32,Branca,5,1500,1.74
Masculino,27,Parda,12,1500,1.67
Feminino,53,Branca,16,8000,1.76
Masculino,30,Branca,16,2400,1.75
Feminino,28,Branca,16,2500,1.82
Feminino,29,Branca,13,5000,1.67
Feminino,51,Branca,16,2400,1.57
Masculino,41,Branca,12,2700,1.64
Feminino,34,Amarela,16,6000,1.67
Masculino,59,Branca,13,3500,1.62
Feminino,38,Parda,14,5000,1.75
Feminino,67,Preta,9,1200,1.65
Masculino,35,Branca,16,5000,1.72
Feminino,30,Branca,16,3000,1.77
Feminino,32,Branca,16,3500,1.85
Feminino,39,Branca,16,2000,1.63
Feminino,64,Branca,16,8000,1.78
Feminino,39,Branca,16,750,1.76
Feminino,26,Branca,16,7000,1.66
Feminino,52,Parda,9,700,1.64
Feminino,30,Branca,16,5000,1.78
Masculino,51,Branca,12,2000,1.73
Masculino,41,Branca,9,1700,1.71
Masculino,59,Branca,12,3000,1.69
Feminino,53,Branca,9,960,1.6
Masculino,59,Branca,16,1000,1.7
Masculino,59,Branca,16,5000,1.65
Masculino,55,Branca,16,3000,1.72
Masculino,44,Branca,16,3000,1.81
Masculino,56,Branca,16,15000,1.66
Masculino,53,Branca,5,1000,1.71
Masculino,58,Branca,11,3000,1.61
Feminino,39,Branca,14,2000,1.74
Feminino,36,Branca,15,7500,1.71
Masculino,42,Parda,12,1500,1.65
Feminino,35,Branca,12,1700,1.69
Masculino,48,Branca,16,3000,1.74
Masculino,51,Branca,12,5000,1.66
Masculino,40,Branca,12,4000,1.75
Feminino,33,Branca,11,1200,1.75
Feminino,48,Parda,12,6000,1.71
Masculino,37,Branca,12,1600,1.68
Masculino,39,Branca,12,1500,1.71
Masculino,35,Branca,16,5000,1.87
Masculino,40,Branca,16,2000,1.7
Masculino,50,Preta,12,2000,1.83
Feminino,55,Parda,12,1500,1.6
Masculino,64,Branca,8,1500,1.72
Masculino,58,Branca,9,2000,1.71
Feminino,36,Preta,14,1400,1.88
Masculino,33,Parda,9,2000,1.75
Feminino,43,Branca,10,1200,1.69
Feminino,34,Parda,4,872,1.71
Masculino,47,Branca,2,1200,1.69
Masculino,18,Parda,2,700,1.67
Masculino,40,Branca,8,1600,1.77
Feminino,34,Parda,9,800,1.65
Masculino,32,Preta,9,1000,1.77
Masculino,43,Branca,12,1300,1.65
Masculino,53,Parda,1,800,1.68
Feminino,51,Branca,7,1200,1.71
Masculino,40,Parda,12,1123,1.81
Masculino,34,Branca,5,1400,1.55
Masculino,61,Branca,7,788,1.71
Masculino,33,Amarela,12,1800,1.76
Masculino,58,Parda,9,1500,1.68
Masculino,46,Branca,12,3000,1.76
Feminino,55,Branca,15,2000,1.6
Masculino,52,Parda,12,1000,1.6
Masculino,47,Branca,12,3000,1.68
Masculino,35,Branca,9,1200,1.69
Feminino,26,Branca,12,1500,1.7
Masculino,40,Parda,9,1350,1.6
Masculino,29,Branca,12,1800,1.64
Masculino,49,Parda,16,700,1.51
Masculino,52,Branca,14,1000,1.72
Masculino,53,Branca,12,4000,1.75
Masculino,50,Parda,12,1000,1.57
Masculino,53,Amarela,12,788,1.81
Masculino,29,Preta,16,1500,1.7
Masculino,55,Branca,12,3000,1.71
Masculino,53,Branca,12,1300,1.72
Masculino,52,Parda,12,1500,1.58
Feminino,45,Preta,9,300,1.84
Feminino,41,Parda,12,2000,1.7
Feminino,66,Preta,9,300,1.74
Masculino,38,Parda,12,1200,1.63
Feminino,65,Branca,10,1200,1.78
Masculino,51,Parda,11,1080,1.68
Feminino,60,Branca,6,1000,1.63
Masculino,48,Parda,9,1050,1.64
Masculino,41,Preta,16,1500,1.69
Masculino,46,Parda,9,1500,1.67
Feminino,42,Branca,12,788,1.69
Masculino,30,Branca,15,2500,1.71
Masculino,43,Preta,12,2200,1.78
Masculino,52,Branca,12,4000,1.75
Feminino,57,Branca,14,3000,1.67
Masculino,62,Branca,12,1000,1.61
Masculino,32,Branca,15,3500,1.74
Masculino,53,Branca,9,2000,1.7
Masculino,25,Branca,10,1500,1.62
Masculino,23,Branca,8,1500,1.74
Feminino,40,Parda,8,700,1.56
Masculino,54,Preta,8,2000,1.69
Masculino,53,Parda,8,1400,1.74
Masculino,39,Branca,6,1000,1.61
Masculino,30,Branca,5,788,1.77
Masculino,33,Branca,12,7000,1.65
Feminino,28,Preta,11,1000,1.67
Masculino,48,Parda,8,1500,1.84
Masculino,31,Parda,6,1500,1.73
Masculino,40,Parda,5,2000,1.79
Masculino,48,Branca,10,700,1.63
Masculino,46,Parda,12,3500,1.61
Masculino,46,Branca,7,2000,1.69
Feminino,37,Parda,12,905,1.7
Masculino,48,Parda,1,1144,1.65
Masculino,42,Branca,9,1500,1.61
Masculino,26,Branca,12,1400,1.7
Feminino,53,Parda,5,480,1.71
Feminino,72,Branca,5,788,1.73
Feminino,52,Branca,9,1000,1.77
Masculino,57,Branca,8,1200,1.84
Masculino,54,Preta,16,3000,1.63
Masculino,50,Parda,12,2500,1.64
Masculino,55,Branca,9,3000,1.6
Masculino,35,Branca,14,4000,1.8
Masculino,59,Parda,5,1500,1.56
Masculino,28,Branca,5,600,1.82
Masculino,56,Parda,11,1100,1.68
Masculino,57,Branca,1,1200,1.78
Masculino,43,Branca,6,1700,1.74
Masculino,45,Parda,1,1400,1.57
Masculino,51,Branca,12,1377,1.65
Feminino,32,Parda,9,750,1.86
Feminino,47,Branca,5,1100,1.8
Feminino,36,Parda,9,240,1.69
Masculino,56,Parda,1,1400,1.55
Masculino,29,Parda,12,2500,1.78
Feminino,64,Branca,9,1200,1.71
Masculino,52,Parda,5,1500,1.74
Masculino,39,Branca,6,1100,1.76
Masculino,51,Branca,9,4000,1.6
Feminino,30,Parda,10,180,1.71
Masculino,41,Branca,12,800,1.64
Masculino,28,Parda,10,1800,1.74
Masculino,62,Parda,5,1500,1.64
Masculino,53,Preta,12,2200,1.72
Masculino,58,Branca,9,1950,1.56
Masculino,43,Branca,16,3000,1.8
Masculino,30,Parda,1,1500,1.67
Masculino,61,Branca,12,2000,1.63
Masculino,32,Parda,9,2000,1.78
Masculino,39,Preta,9,2000,1.84
Masculino,38,Parda,13,2800,1.82
Masculino,38,Branca,12,3000,1.6
Masculino,45,Preta,13,2500,1.78
Feminino,28,Preta,12,1200,1.52
Masculino,63,Branca,5,1500,1.79
Masculino,51,Branca,1,2000,1.77
Masculino,40,Branca,12,3500,1.64
Feminino,34,Branca,12,5000,1.86
Masculino,55,Branca,16,2000,1.54
Feminino,42,Parda,6,1000,1.76
Masculino,54,Branca,12,1600,1.77
Masculino,58,Parda,16,2000,1.58
Masculino,59,Branca,5,2000,1.84
Masculino,50,Preta,1,1300,1.74
Masculino,37,Branca,12,1500,1.58
Masculino,60,Branca,16,8000,1.8
Masculino,47,Branca,9,5000,1.55
Masculino,40,Branca,12,1200,1.74
Masculino,50,Branca,1,2300,1.65
Masculino,53,Branca,12,2000,1.61
Masculino,59,Parda,1,1500,1.63
Masculino,29,Branca,12,2300,1.65
Masculino,18,Branca,9,2000,1.61
Masculino,42,Branca,10,2200,1.7
Feminino,53,Parda,9,800,1.76
Masculino,32,Branca,16,10000,1.73
Masculino,50,Branca,14,12000,1.76
Masculino,44,Branca,16,17000,1.73
Masculino,38,Branca,16,20000,1.78
Feminino,61,Branca,16,20000,1.71
Masculino,61,Branca,16,3000,1.75
Masculino,53,Branca,12,1800,1.7
Masculino,57,Branca,12,2100,1.65
Masculino,35,Branca,16,3000,1.79
Masculino,38,Branca,16,0,1.77
Masculino,53,Branca,16,15000,1.72
Masculino,34,Branca,12,3000,1.74
Masculino,40,Branca,16,10000,1.78
Masculino,27,Branca,15,1650,1.69
Feminino,52,Branca,15,2200,1.76
Masculino,55,Branca,16,2000,1.65
Masculino,25,Branca,16,5000,1.78
Masculino,26,Branca,16,6000,1.74
Masculino,34,Branca,16,10000,1.79
Masculino,46,Branca,16,8000,1.7
Masculino,45,Amarela,16,17000,1.69
Masculino,54,Amarela,12,4000,1.62
Feminino,65,Branca,16,3000,1.63
Feminino,51,Branca,16,6000,1.81
Masculino,39,Amarela,16,1500,1.58
Masculino,51,Branca,16,18000,1.81
Masculino,42,Parda,14,10000,1.67
Masculino,35,Preta,16,3200,1.72
Masculino,65,Amarela,16,2000,1.67
Masculino,38,Branca,16,4800,1.65
Masculino,53,Branca,12,1700,1.7
Feminino,57,Preta,16,2500,1.73
Masculino,43,Amarela,16,2000,1.68
Masculino,76,Amarela,16,3000,1.71
Masculino,47,Branca,15,4000,1.67
Masculino,67,Branca,16,2000,1.67
Masculino,33,Branca,16,4000,1.68
Feminino,76,Branca,6,2000,1.7
Feminino,33,Branca,16,5000,1.71
Masculino,30,Branca,16,8000,1.91
Masculino,33,Branca,16,9000,1.68
Feminino,29,Branca,16,8000,1.55
Feminino,39,Branca,15,6500,1.74
Masculino,41,Parda,12,2000,1.69
Feminino,43,Parda,16,2500,1.83
Feminino,50,Branca,14,788,1.85
Masculino,33,Preta,12,1500,1.73
Feminino,34,Branca,9,788,1.76
Masculino,53,Branca,5,3500,1.65
Masculino,52,Parda,12,2000,1.75
Feminino,60,Preta,16,4500,1.64
Masculino,62,Preta,16,1000,1.74
Feminino,75,Parda,12,800,1.63
Masculino,43,Parda,5,2250,1.83
Masculino,59,Branca,9,3500,1.73
Masculino,37,Parda,16,1300,1.63
Masculino,51,Branca,3,1200,1.69
Masculino,78,Branca,7,2200,1.69
Feminino,49,Parda,16,2000,1.75
Feminino,52,Branca,16,1500,1.77
Feminino,33,Branca,16,4200,1.68
Feminino,43,Branca,12,4800,1.61
Feminino,51,Indígena,16,9500,1.77
Feminino,44,Branca,16,3000,1.69
Feminino,58,Branca,16,3000,1.64
Feminino,43,Parda,16,6000,1.63
Feminino,47,Branca,16,20000,1.69
Masculino,47,Branca,16,6000,1.61
Masculino,50,Branca,16,6000,1.78
Masculino,50,Branca,16,5000,1.73
Masculino,35,Branca,16,4000,1.61
Feminino,58,Branca,12,1600,1.69
Masculino,29,Branca,16,4000,1.64
Feminino,37,Preta,16,10000,1.62
Feminino,36,Branca,16,15000,1.8
Masculino,44,Branca,16,5000,1.7
Masculino,56,Branca,16,7000,1.74
Masculino,68,Branca,5,800,1.71
Masculino,68,Branca,12,1200,1.72
Feminino,70,Branca,9,1000,1.72
Masculino,64,Branca,9,2000,1.71
Masculino,55,Branca,16,3000,1.66
Masculino,55,Parda,12,2200,1.69
Masculino,46,Branca,16,22000,1.54
Masculino,40,Branca,16,8000,1.62
